,idx,beta,pval,cilb,ciub,i2,tau2,symbol
ENSG00000100726.13,17045,0.603700509983805,7.15388750594728e-32,0.502990602023813,0.704410417943796,88.3395010060061,0.0473147083624422,TELO2
ENSG00000180628.13,3059,-0.570678828474245,5.80798191160187e-29,-0.670826430805482,-0.470531226143008,90.9462722576909,0.0490809682455675,PCGF5
ENSG00000157778.7,55984,0.876729956878736,9.12599179176427e-27,0.71628714038783,1.03717277336964,93.7964667857402,0.130165996235751,PSMG3
ENSG00000134697.11,43370,0.449373139849082,7.57278120179377e-23,0.359865295491639,0.538880984206525,91.5253801972246,0.036803534438819,GNL2
ENSG00000102898.10,34140,0.565907085835214,2.34619675151405e-22,0.451861422427459,0.679952749242968,93.2957692635442,0.0643658358100096,NUTF2
ENSG00000106263.16,18837,0.609347818117829,6.77661778108282e-22,0.485161758477107,0.733533877758551,96.5457910859593,0.0814403950293873,EIF3B
ENSG00000188986.4,60132,0.263286163010863,1.20743027980595e-21,0.209293343057476,0.317278982964251,77.5026689186892,0.0117253374438736,NELFB
ENSG00000125835.16,19115,0.840558636591925,3.51512381706877e-21,0.666152755385765,1.01496451779809,95.854203167758,0.158064408431696,SNRPB
ENSG00000170515.12,19516,0.473505264849324,4.86854902072594e-21,0.374901911723192,0.572108617975456,94.9418570691076,0.048040470189455,PA2G4
ENSG00000141858.10,56321,0.702602759240001,8.57917546047295e-21,0.555357537936101,0.849847980543901,94.1505164707026,0.105907680498217,SAMD1
ENSG00000158042.8,57825,0.604599446751984,1.29367707257543e-19,0.473818625625189,0.735380267878779,94.398864983448,0.0917118008945909,MRPL17
ENSG00000123136.13,28434,1.00218466338904,4.769128524767e-19,0.781916106812075,1.222453219966,96.9564367455576,0.257450097531642,DDX39A
ENSG00000106244.11,41601,0.428765107549375,5.85743670379827e-19,0.334285963922985,0.523244251175765,94.3198531154886,0.0456692349813248,PDAP1
ENSG00000071859.13,17170,0.568729172249096,6.58889988192511e-19,0.443224172065956,0.694234172432235,92.7069942846937,0.0784648118738423,FAM50A
ENSG00000185122.9,34983,0.463645839031927,7.91563105770771e-19,0.361094385076789,0.566197292987065,93.2972083334259,0.0534521386351359,HSF1
ENSG00000165724.5,30813,0.774068467379852,9.36364844090081e-19,0.602493265245544,0.945643669514159,96.5413079901766,0.157861544695906,ZMYND19
ENSG00000172500.11,34070,0.413200452162719,1.55385502565062e-18,0.321021405414541,0.505379498910898,91.3338224302425,0.0412413956691399,FIBP
ENSG00000005812.9,11935,-0.61419718642902,3.0600335393459e-18,-0.752419199811243,-0.475975173046797,96.3265623421329,0.105377790749379,FBXL3
ENSG00000172336.4,60209,0.627202163186039,8.96969545634957e-18,0.484035488797126,0.770368837574952,94.8007498462351,0.106353445290062,POP7
ENSG00000132017.9,38406,0.556330515027408,3.28320814933353e-17,0.427076731237237,0.685584298817578,95.4333458178482,0.0859578806547215,DCAF15
ENSG00000141378.14,10820,0.580898995726431,3.56359751795758e-17,0.445783576961563,0.7160144144913,94.2876677415826,0.0910747229250258,PTRH2
ENSG00000139343.9,50850,0.716673635444969,1.06662616545567e-16,0.547379477086919,0.885967793803018,95.9036794868366,0.147604543633224,SNRPF
